pei,date_nc,nc_notice_type,nc_violation_1,nc_violation_2,nc_violation_3
CD95BD338B004DDE8B4ED2F57B07818E,2018-06-14T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),Health & Safety,NA,NA
66551D854BE7472787713DA29595A4D6,2018-06-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F4B87553EDDA4461A41EBA295D8B2E21,2018-06-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7F610DE690ED4FD49BA2D000E57F3C5F,2018-06-15T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
1BFFCF2928464492AF8ADAED65640124,2018-06-15T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
2CEDB05115074E748C954880F47F38F3,2018-06-15T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
CD9447A6CA78479EB011C3BE6B327096,2018-06-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
42997133569E45F59A30BBEC8B8FB8BA,2018-06-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
4946961D094544D39D9A5368864810BA,2018-06-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F86764663D1849E8A9CDE89858629B71,2018-06-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AD7D02FC2B13449C84D2D3430063D794,2018-06-16T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
EFA572B96BE843649556E3E73EB6DFCA,2018-06-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
53D4607D516842C292544127C2822B0E,2018-06-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
92F126854C6A4DB984BA74618FBADFE1,2018-06-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F86764663D1849E8A9CDE89858629B71,2018-06-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7F610DE690ED4FD49BA2D000E57F3C5F,2018-06-17T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
ACF08D69FB584A6CAF5871F18676C859,2018-06-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BA22B5742D044909A1C2FB037AAAD60D,2018-06-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FA152364370841F88099D8005A264550,2018-06-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
80458AE541AD400FBB0137BDED90B84F,2018-06-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7F610DE690ED4FD49BA2D000E57F3C5F,2018-06-18T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
96E9A49106A0476A80668CE301F03919,2018-06-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
8E4655D6A5124812B4B8EA762731B78F,2018-06-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
B89557CB48DB4438B37D785EE2C13265,2018-06-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7794A29FFA6B41C7BF03730265708D43,2018-06-19T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Participating,NA
692422D66F434D739995AC2293DCFDAD,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
968FBFBC8BC849A7B20FE256AB512ACB,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D5D29BC3A3F14B1599F646EC99258B9A,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
123D3C8F2BDF4061BB491D735E126D9C,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
0C3ACFA7CAB74B4982D22E2A6B3EB3F1,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
D7C237934D7949AC8B811CD8DD4CFC3F,2018-06-19T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Participating,NA
141028A04EFA45BFB2B316DB54EDDED8,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A2F79C2DD3034809BEF545F22D090C0C,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
B1632F8DCAE047B18E733CBFC87E38EA,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F51F4C49571F4A94846CDE3567329FBE,2018-06-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F33C68D3374B4C93ACF3419006CF5F78,2018-06-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2CE7CC645A28450C82A058F958F7BD46,2018-06-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
263DD3B3236442C9B91A340080733DFF,2018-06-20T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
FF318AF86B0D43D3B2B888FA89988D3A,2018-06-20T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
A0B1793E58AF40CF80C352859FB0757D,2018-06-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
DB5AE65BDFCB4C5A8880AEA7CBF57259,2018-06-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
FA9174C3414349318016CA600BE07541,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
211D7179AE0C47608F6945EB52138ECA,2018-06-21T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
263DD3B3236442C9B91A340080733DFF,2018-06-21T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
6E2FC82D915940569B7F0A45B91F07F2,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FF09EA146E914288B8F782096DFAF53A,2018-06-21T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
627D32C2934B4701B8C6861B382E8467,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A2E2FFF52F47485693DFAA95CCAC9E0E,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BD579C2D979F4B329F41273E24704E6D,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E7D2807C305B495E9E8DF0D7623EAFFC,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Health & Safety,NA
E8C2F48831214F578ACD0EFEFDE917AF,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
01D34F990F184BCF9F4B5C7DAAC3C8EB,2018-06-21T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
0F2B2CA266F84CA6853D18217DF1CB33,2018-06-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AD0D7633210948D38D4F44E3F659B013,2018-06-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E68A8200D79844E8B68F6F51C1A51A80,2018-06-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
211D7179AE0C47608F6945EB52138ECA,2018-06-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
6E2FC82D915940569B7F0A45B91F07F2,2018-06-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
817E9E8042494857B6EF01F4C7DFC037,2018-06-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AD7D02FC2B13449C84D2D3430063D794,2018-06-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E367F2798B6246178466D995E46B4341,2018-06-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Serious Incident Report,NA
66551D854BE7472787713DA29595A4D6,2018-06-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6E2FC82D915940569B7F0A45B91F07F2,2018-06-23T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
53D4607D516842C292544127C2822B0E,2018-06-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AD0D7633210948D38D4F44E3F659B013,2018-06-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A2E2FFF52F47485693DFAA95CCAC9E0E,2018-06-24T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
D186499312854FA6BA0C4E177F9B4972,2018-06-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7B66EA543EED4A81A870DA04E9F4E191,2018-06-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
6782BA7898F7440EA4CEDFE27BEA3D9A,2018-06-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D09C6C6BC993472B95B12EE07F683E59,2018-06-25T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
692422D66F434D739995AC2293DCFDAD,2018-06-25T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
C1B6573364F74EDABCBD19DCC06FB328,2018-06-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
63D6C1D8243B42FE9B8EB7F9F2C40690,2018-06-25T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
A88050F0C7AE4C17B27A03850483BDBB,2018-06-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D433782E8EBD4C02A08CDB39A69D73BD,2018-06-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B72812AD356C41719C2F1F68398F61FE,2018-06-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
AD0D7633210948D38D4F44E3F659B013,2018-06-26T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
34C9C6CB762341EDA1AA9B9F0DCBA4EC,2018-06-26T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
60D565477B2F45E892BF97EDC754DA63,2018-06-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
8D892048577B412094641FE78FE7E6D7,2018-06-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FEEDB712665146D0B8579094E87F2BC1,2018-06-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
77FDDDD23AEE40138E79E8571319AD9C,2018-06-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
0C3ACFA7CAB74B4982D22E2A6B3EB3F1,2018-06-27T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
30DDC593C99B42E68CF1447B61794665,2018-06-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
C84E25B9E84C46D4AB10CF5D35D9B058,2018-06-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
4939D5EEA12848E6AEA09ED593BECF80,2018-06-28T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
817F14FB23534BBDABD14FC948B157C9,2018-06-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
980AF45160344B979EE7EE55777E8413,2018-06-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
42997133569E45F59A30BBEC8B8FB8BA,2018-06-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D4042840DDFF4EC99C7835B1A543098A,2018-06-28T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
0162D25289E14E3DB22020C3AA21094A,2018-06-28T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Participating,NA,NA
C84E25B9E84C46D4AB10CF5D35D9B058,2018-06-28T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E28961BA73C044F98AACB34580E605A2,2018-06-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
03D780FA8C9D46609EC8C6F97FC4EEF0,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Participating,NA,NA
E16E83D95EA5475E9DCE283ABE0D955E,2018-06-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2FF4A66644E54F24904341294D8AE8E6,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
6E2FC82D915940569B7F0A45B91F07F2,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
2FF4A66644E54F24904341294D8AE8E6,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
3162C804C2944C3097C0D0E76D703175,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
CD9447A6CA78479EB011C3BE6B327096,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F86764663D1849E8A9CDE89858629B71,2018-06-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F94ECFD1F7DD4E92BD7F3FFB034C90F7,2018-06-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
997524ADA4DA4614978AF8C1A479FF64,2018-06-30T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
344AFF0670AB44FF9C539E687969B125,2018-06-30T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
84C7A2C9EEFC433EB4B2D125A466BB6E,2018-06-30T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
40D64421D1E547ACBF01F02F80890C0B,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7D1CE4D639444F20BDD6E15135507C02,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FDE51BA8CA084C0ABF5021B0E07766CD,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
211D7179AE0C47608F6945EB52138ECA,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6341458CAA6F4733A590765AAFEE967D,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A5D01C67585C489FB0BFDE5B901A067C,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F94ECFD1F7DD4E92BD7F3FFB034C90F7,2018-07-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
983D2A0C34414E0280CF44A62BCDAE04,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D09C6C6BC993472B95B12EE07F683E59,2018-07-02T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
3B4DAD1D40794425AD191921B0E77D5E,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A5D01C67585C489FB0BFDE5B901A067C,2018-07-02T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
0846E381B29D41B482AF4075CE51C5CC,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BCD09982FC9049DFBA9571F9F874624A,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
211D7179AE0C47608F6945EB52138ECA,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7F610DE690ED4FD49BA2D000E57F3C5F,2018-07-02T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
0D930934C22247B889B7EC47C04B1630,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B12D46D0BA284865A49CC899830B1294,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
EB38DE2E7FE54DD3839C6775CC3ED55F,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
54D4F4E537F74913980C03F6D259E5F6,2018-07-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F86764663D1849E8A9CDE89858629B71,2018-07-02T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
B12D46D0BA284865A49CC899830B1294,2018-07-03T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Participating,NA
A2E2FFF52F47485693DFAA95CCAC9E0E,2018-07-03T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
DE9EF68C23C9440B93FE0C8B3A1320F0,2018-07-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
BCD09982FC9049DFBA9571F9F874624A,2018-07-03T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
0C3ACFA7CAB74B4982D22E2A6B3EB3F1,2018-07-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
312E1076778F4BDDB53422D03F4CB542,2018-07-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7AD9FE72553846969FD3ECF144AB7530,2018-07-03T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
612B42B4C2F54D729CEBB94B1571469F,2018-07-03T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),Rule Violation,Health & Safety,Serious Incident Report
B33F0E7C59EF4884BA246F978082B23A,2018-07-03T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),Rule Violation,Serious Incident Report,NA
FE5C843958734349B373A4768DCDAF4B,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
211D7179AE0C47608F6945EB52138ECA,2018-07-04T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
0846E381B29D41B482AF4075CE51C5CC,2018-07-04T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
211D7179AE0C47608F6945EB52138ECA,2018-07-04T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
7F610DE690ED4FD49BA2D000E57F3C5F,2018-07-04T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
13D44EAFB54B4D6592A260F65B0890F5,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2D5F161187BC4323B874110A223D5C64,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6AC63F9231E04B71AEFB94197B42CE79,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A07C5FCABFFA472CAA4B1F7380F35E51,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
42D6BDE585D742F49C489FCBA66A6D23,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
110BCDDB6355454C809D0F02ABDFAEF2,2018-07-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Serious Incident Report,NA
A2E2FFF52F47485693DFAA95CCAC9E0E,2018-07-05T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
4939D5EEA12848E6AEA09ED593BECF80,2018-07-05T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
5A46C2F6B7444877BFE4A159BC72971E,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
211D7179AE0C47608F6945EB52138ECA,2018-07-05T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
D5A09361D9F943568C6561C09838310D,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
DBC5FBD8341D48608C28BBF9B0E7AB39,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
42D6BDE585D742F49C489FCBA66A6D23,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2D5F161187BC4323B874110A223D5C64,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
0E4CB17ACC224D9798EDA0BCF846F246,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
C12A868B3A63415084D218DFC21A969F,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6AC63F9231E04B71AEFB94197B42CE79,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
CBB60407F3404C139502CAB88885F883,2018-07-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
D4042840DDFF4EC99C7835B1A543098A,2018-07-05T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
0846E381B29D41B482AF4075CE51C5CC,2018-07-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
9AF810DB46D44102948BEB9795440BAC,2018-07-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
B7D3D99A83D3416EAAB9400C9D3741AD,2018-07-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2D5F161187BC4323B874110A223D5C64,2018-07-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
2FF4A66644E54F24904341294D8AE8E6,2018-07-06T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
9C35201193EE45159E688B93D92D7F6E,2018-07-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
F86764663D1849E8A9CDE89858629B71,2018-07-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
3162C804C2944C3097C0D0E76D703175,2018-07-06T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Cooperating,NA,NA
DF057F2783B146A38F1CFAF6856BB88D,2018-07-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F03D5E56F64941AD874C568E7A4A23FB,2018-07-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
58992A20DD4445D5AD9BF09867A6A457,2018-07-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2FF4A66644E54F24904341294D8AE8E6,2018-07-07T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F86764663D1849E8A9CDE89858629B71,2018-07-07T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F835998A66494913BE48D8DFB77F46B8,2018-07-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FE5C843958734349B373A4768DCDAF4B,2018-07-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
C18D514D29F54BCE95A459BC33EEC032,2018-07-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F835998A66494913BE48D8DFB77F46B8,2018-07-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
54D4F4E537F74913980C03F6D259E5F6,2018-07-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B74D31E8FF1346AEA55AA3662D4F1EE4,2018-07-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B72812AD356C41719C2F1F68398F61FE,2018-07-09T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
D48831F56D9142238A2718D1BA11DBBB,2018-07-09T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
